# ALPHA = 0.05
# TOT_SETS = 39


# _SET1_ SET = Cerebellum.neurons
# _SET1_ NGENES = 1555
# _SET1_ P = 4.05584e-06
_SET1_     GENE        CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
_SET6_     79623         2   31123331   31396592    919      72  251336         2.08     0.018762
_SET6_     30845         2   31421880   31501260    325      39  246095     -0.56869      0.71522
_SET6_     51232         2   36548370   36788278    661      65  256459       2.5739    0.0050277
_SET6_     130271        2   43829439   44005126    606      46  258277       1.5007     0.066715
_SET6_     6519          2   44467597   44557963    227      23  256089       2.5668    0.0051316
_SET6_     9378          2   50135643   51294674   3328     131  261220        4.506   3.3032e-06
_SET6_     494143        2   53959929   54012320    164      24  259919       3.1392   0.00084708
_SET6_     10936         2   54070050   54122170    132      21  260099       4.0362   2.7168e-05
_SET6_     98            2   54307410   54542437    643      41  260708       2.2779     0.011367
_SET6_     400954        2   54917149   55209157    929      72  257345       2.1015     0.017798
_SET6_     55704         2   55504978   55682057    604      28  248290       1.1887      0.11727
_SET6_     114800        2   56376258   56623309    747      74  257420       1.3989     0.080926
_SET6_     53335         2   60668302   60815633    225      49  252075       6.4226   6.7001e-11
_SET6_     64895         2   60948365   61039221    216      20  260831        3.225   0.00062978
_SET6_     4190          2   63780743   63844331    116      12  258216       2.5464    0.0054423
_SET6_     25927         2   68501303   68582183    221      30  233161      0.62367      0.26642
_SET6_     22848         2   69675127   69936566    520      32  232613     -0.69106      0.75524
_SET6_     151516        2   70177221   70224397     65       7  252469       1.3081     0.095425
_SET6_     7072          2   70426576   70510886    161       8  258278       1.3126     0.094664
_SET6_     7039          2   70664412   70816147    458      49  241934     -0.78285      0.78314
_SET6_     119           2   70878334   71030375    501      31  255996      0.02232       0.4911
_SET6_     56603         2   72346367   72409991    126      22  254566       2.5445     0.005472
_SET6_     64969         2   95742952   95822754     44      10  254334       3.0388    0.0011877
_SET6_     26504         2   97391639   97487628    120       9  252492     -0.12064      0.54801
_SET6_     9486          2  100998322  101069130    281      28  246724       6.3033   1.4568e-10
_SET6_     129521        2  101051944  101109742    337      13  259815       2.6312    0.0042547
_SET6_     389015        2  103054173  103160433    423      23  264380       3.2567   0.00056352
_SET6_     6549          2  103201166  103337809    325      37  241484       2.3882    0.0084663
_SET6_     84804         2  103321089  103388341    141      13  258759      0.43836      0.33056
_SET6_     11250         2  105804595  105870085    162      25  240521      0.32517      0.37253
_SET6_     84524         2  112963439  113047664    125      15  259389      0.51671      0.30268
_SET6_     376940        2  112998178  113107640    196      18  257630     0.094002      0.46255
_SET6_     84172         2  113263676  113344727    180      20  259844      0.52762      0.29888
_SET6_     6574          2  113368434  113431402    172      14  260369       3.1997   0.00068797
_SET6_     57628         2  115164899  116613328   3307     130  258387       1.4791     0.069559
_SET6_     5775          2  120482207  120752496    467      23  256855       1.4711     0.070633
_SET6_     205147        2  131478077  131535707     74       5  239709     -0.39215      0.65253
_SET6_     55041         2  131827420  131917425     94       7  257576       1.5904     0.055876
_SET6_     4249          2  134842502  135222192   1103      94  252781       2.5034    0.0061507
_SET6_     81615         2  135203330  135513219    797      47  250303       2.7616    0.0028756
_SET6_     23518         2  136254036  136492839    296      18  251153     -0.62713      0.73471
_SET6_     80731         2  137604718  138445287   2865     101  255241       2.3373    0.0097105
_SET6_     92            2  148567086  148698396    176      19  253143       1.8833     0.029827
_SET6_     785           2  152679285  152990593    677      36  256916      0.24645      0.40267
_SET6_     114793        2  153156684  153516348   1051      61  259152       1.8987     0.028802
_SET6_     3760          2  155520093  155724864    581      63  254182        5.546   1.4616e-08
_SET6_     10716         2  162237620  162292381     83      14  258224       3.4966    0.0002356
_SET6_     90134         2  163217917  163730257   1027      56  244892         3.24   0.00059761
_SET6_     6323          2  166835670  167040642    684      40  254844       4.1032   2.0377e-05
_SET6_     8708          2  168311692  168737366   1023      93  249013       2.5566    0.0052846
_SET6_     253782        2  169277759  169641644   1041      77  249978       1.4995     0.066877
_SET6_     8604          2  172629915  172785816    345      24  257842       1.3508     0.088386
_SET6_     9541          2  175202878  175295443    202      16  260208     -0.23444      0.59268
_SET6_     518           2  176030986  176081490    127      14  259831       3.8456   6.0119e-05
_SET6_     151126        2  180296709  180761232   1611     113  258887       2.2489      0.01226
_SET6_     57703         2  180799603  180907024    269      22  260252       3.3392   0.00042007
_SET6_     375298        2  182391399  182556834    389      27  260988       2.1533     0.015649
_SET6_     4760          2  182530833  182580392     99      10  255971      0.67927      0.24848
_SET6_     91752         2  185428093  185814214    784      31  259114        2.964    0.0015181
_SET6_     3685          2  187419058  187555629    208      26  261755       1.4392      0.07505
_SET6_     165215        2  187523789  187640686    220      24  247847       1.7169     0.043002
_SET6_     2660          2  190910426  190962455    112      20  244930      0.80839      0.20943
_SET6_     2744          2  191710547  191840278    206      19  260103     -0.22758      0.59001
_SET6_     57520         2  197053971  197493416   1158      63  256698     -0.82337      0.79485
_SET6_     285172        2  201828441  201971392    236      18  250875     -0.92103      0.82148
_SET6_     4709          2  201901462  201960473    120      12  248837     -0.78443       0.7836
_SET6_     57679         2  202554986  202680895    344      23  259886       2.2828     0.011221
_SET6_     8324          2  202864310  202913160    122      18  261040       1.1028      0.13507
_SET6_     79800         2  203741978  203861060    219      13  259811       1.2136      0.11246
_SET6_     10152         2  204157597  204306892    208      28  252172       1.9114     0.027979
_SET6_     65059         2  204288538  204435058    190      19  255201       1.1913      0.11678
_SET6_     8828          2  206512184  206672857    336      63  242076       1.3196     0.093479
_SET6_     4133          2  210253733  210608842    865      33  257926       1.2294      0.10946
_SET6_     285175        2  210601717  210874024    508      29  251965        1.174      0.12019
_SET6_     402117        2  215241292  215450774    559      34  255652       4.3762   6.0383e-06
_SET6_     55686         2  216797314  216913346    379      61  248149     -0.97394      0.83496
_SET6_     92691         2  216911589  216977506    140      24  249018     -0.14972      0.55951
_SET6_     3485          2  217463127  217539159    127      21  245382       1.8525     0.031977
_SET6_     3488          2  217526828  217595272    174      21  252093       2.2875     0.011082
_SET6_     617           2  219489379  219538166     87       7  259331       2.3486    0.0094231
_SET6_     7701          2  219492639  219559355    109       9  257747       2.1413     0.016125
