homolID	entrez	musName	mgid	geneName	orthoHumMus
31301	2620	Gas2	MGI:95657	GAS2	1:1
31303	2827	Gpr3	MGI:101908	GPR3	1:1
31310	4089	Smad4	MGI:894293	SMAD4	1:1
31311	4602	Myb	MGI:97249	MYB	1:1
31314	9479	Mapk8ip1	MGI:1309464	MAPK8IP1	1:1
31315	9935	Mafb	MGI:104555	MAFB	1:1
31318	3187	Hnrnph1	MGI:1891925	HNRNPH1	1:1
31323	4224	Mep1a	MGI:96963	MEP1A	1:1
31330	8241	Rbm10	MGI:2384310	RBM10	1:1
31331	9014	Taf1b	MGI:109577	TAF1B	1:1
31334	10140	Tob1	MGI:1349721	TOB1	1:1
31336	10180	Rbm6	MGI:1338037	RBM6	1:1
31337	10211	Flot1	MGI:1100500	FLOT1	1:1
31343	10293	Traip	MGI:1096377	TRAIP	1:1
31344	4117	Mak	MGI:96913	MAK	1:1
31346	4216	Map3k4	MGI:1346875	MAP3K4	1:1
31347	4302	Mllt6	MGI:1935145	MLLT6	1:1
31352	9156	Exo1	MGI:1349427	EXO1	1:1
31353	10013	Hdac6	MGI:1333752	HDAC6	1:1
31355	10318	Tnip1	MGI:1926194	TNIP1	1:1
31358	10371	Sema3a	MGI:107558	SEMA3A	1:1
31360	5083	Pax9	MGI:97493	PAX9	1:1
31361	5156	Pdgfra	MGI:97530	PDGFRA	1:1
31363	5178	Peg3	MGI:104748	PEG3	1:1
31368	7515	Xrcc1	MGI:99137	XRCC1	1:1
31369	8988	Hspb3	MGI:1928479	HSPB3	1:1
31370	9612	Ncor2	MGI:1337080	NCOR2	1:1
31375	10488	Creb3	MGI:99946	CREB3	1:1
31376	10497	Unc13b	MGI:1342278	UNC13B	1:1
31378	10513	Appbp2	MGI:1914134	APPBP2	1:1
31381	10584	Colec10	MGI:3606482	COLEC10	1:1
31382	10614	Hexim1	MGI:2385923	HEXIM1	1:1
31384	10625	Ivns1abp	MGI:2152389	IVNS1ABP	1:1
31386	3964	Lgals8	MGI:1928481	LGALS8	1:1
31387	5791	Ptpre	MGI:97813	PTPRE	1:1
31389	7884	Slbp	MGI:108402	SLBP	1:1
31392	10775	Pop4	MGI:1913411	POP4	1:1
31399	10906	Trafd1	MGI:1923551	TRAFD1	1:1
31400	11165	Nudt3	MGI:1928484	NUDT3	1:1
31401	5325	Plagl1	MGI:1100874	PLAGL1	1:1
31402	2218	Fktn	MGI:2179507	FKTN	1:1
31403	2354	Fosb	MGI:95575	FOSB	1:1
31405	7140	Tnnt3	MGI:109550	TNNT3	1:1
31406	7832	Btg2	MGI:108384	BTG2	1:1
31409	10956	Os9	MGI:1924301	OS9	1:1
31410	11035	Ripk3	MGI:2154952	RIPK3	1:1
31411	6426	Srsf1	MGI:98283	SRSF1	1:1
31412	6526	Slc5a3	MGI:1858226	SLC5A3	1:1
31415	11066	Snrnp35	MGI:1923417	SNRNP35	1:1
31419	11100	Hnrnpul1	MGI:2443517	HNRNPUL1	1:1
31420	11101	Ate1	MGI:1333870	ATE1	1:1
31421	11138	Tbc1d8	MGI:1927225	TBC1D8	1:1
31425	11162	Nudt6	MGI:2387618	NUDT6	1:1
31426	7391	Usf1	MGI:99542	USF1	1:1
31428	7871	Slmap	MGI:1933549	SLMAP	1:1
31430	11197	Wif1	MGI:1344332	WIF1	1:1
31431	11222	Mrpl3	MGI:2137204	MRPL3	1:1
31432	11224	Rpl35	MGI:1913739	RPL35	1:1
31434	11328	Fkbp9	MGI:1350921	FKBP9	1:1
31475	1854	Dut	MGI:1346051	DUT	1:1
31512	23617	Tssk2	MGI:1347559	TSSK2	1:1
31513	439	Asna1	MGI:1928379	ASNA1	1:1
31525	80895	Ilkap	MGI:1914694	ILKAP	1:1
31589	219681	Armc3	MGI:1918132	ARMC3	1:1
31656	27000	Dnajc2	MGI:99470	DNAJC2	1:1
31662	26751	Sh3yl1	MGI:1346118	SH3YL1	1:1
31675	25874	Mpc2	MGI:1917706	MPC2	1:1
31683	55164	Shq1	MGI:1919421	SHQ1	1:1
31761	84720	Pigo	MGI:1861452	PIGO	1:1
31777	1432	Mapk14	MGI:1346865	MAPK14	1:1
31779	6935	Zeb1	MGI:1344313	ZEB1	1:1
31881	58513	Eps15l1	MGI:104582	EPS15L1	1:1
31893	6561	Slc13a1	MGI:1859937	SLC13A1	1:1
31909	64240	Abcg5	MGI:1351659	ABCG5	1:1
31924	28987	Nob1	MGI:1914869	NOB1	1:1
31928	54704	Pdp1	MGI:2685870	PDP1	1:1
31942	4357	Mpst	MGI:2179733	MPST	1:1
31955	112812	Fdx1l	MGI:1915415	FDX1L	1:1
31961	140711	Tldc2	MGI:2686178	TLDC2	1:1
31978	9044	Btaf1	MGI:2147538	BTAF1	1:1
31983	57380	Mrs2	MGI:2685748	MRS2	1:1
31984	51218	Glrx5	MGI:1920296	GLRX5	1:1
31996	10730	Yme1l1	MGI:1351651	YME1L1	1:1
32011	3835	Kif22	MGI:109233	KIF22	1:1
32015	22926	Atf6	MGI:1926157	ATF6	1:1
32016	22925	Pla2r1	MGI:102468	PLA2R1	1:1
32020	714	C1qc	MGI:88225	C1QC	1:1
32022	1260	Cnga2	MGI:108040	CNGA2	1:1
32030	2624	Gata2	MGI:95662	GATA2	1:1
32031	140628	Gata5	MGI:109497	GATA5	1:1
32032	26580	Bscl2	MGI:1298392	BSCL2	1:1
32036	57633	Lrrn1	MGI:106038	LRRN1	1:1
32038	29760	Blnk	MGI:96878	BLNK	1:1
32039	55897	Mesp1	MGI:107785	MESP1	1:1
32040	4336	Mobp	MGI:108511	MOBP	1:1
32045	4603	Mybl1	MGI:99925	MYBL1	1:1
32046	4641	Myo1c	MGI:106612	MYO1C	1:1
32049	4851	Notch1	MGI:97363	NOTCH1	1:1
32050	56654	Npdc1	MGI:1099802	NPDC1	1:1
32051	10718	Nrg3	MGI:1097165	NRG3	1:1
32052	645832	Sebox	MGI:108012	SEBOX	1:1
32054	58488	Pctp	MGI:107375	PCTP	1:1
32055	5154	Pdgfa	MGI:97527	PDGFA	1:1
32059	5321	Pla2g4a	MGI:1195256	PLA2G4A	1:1
32062	5827	Pxmp2	MGI:107487	PXMP2	1:1
32064	5970	Rela	MGI:103290	RELA	1:1
32067	81570	Clpb	MGI:1100517	CLPB	1:1
32072	374618	Tex9	MGI:1201610	TEX9	1:1
32075	84107	Zic4	MGI:107201	ZIC4	1:1
32076	284307	Zik1	MGI:108070	ZIK1	1:1
32079	323	Apbb2	MGI:108405	APBB2	1:1
32084	1600	Dab1	MGI:108554	DAB1	1:1
32085	64285	Rhbdf1	MGI:104328	RHBDF1	1:1
32089	2593	Gamt	MGI:1098221	GAMT	1:1
32092	9464	Hand2	MGI:103580	HAND2	1:1
32093	348980	Hcn1	MGI:1096392	HCN1	1:1
32094	9843	Heph	MGI:1332240	HEPH	1:1
32095	3214	Hoxb4	MGI:96185	HOXB4	1:1
32109	3980	Lig3	MGI:109152	LIG3	1:1
32110	4201	Mea1	MGI:96957	MEA1	1:1
32111	9833	Melk	MGI:106924	MELK	1:1
32114	4800	Nfya	MGI:97316	NFYA	1:1
32115	200576	Pikfyve	MGI:1335106	PIKFYVE	1:1
32116	9266	Cyth2	MGI:1334255	CYTH2	1:1
32117	5884	Rad17	MGI:1333807	RAD17	1:1
32118	5883	Rad9a	MGI:1328356	RAD9A	1:1
32119	64221	Robo3	MGI:1343102	ROBO3	1:1
32121	51150	Sdf4	MGI:108079	SDF4	1:1
32122	25970	Sh2b1	MGI:1201407	SH2B1	1:1
32123	79801	Shcbp1	MGI:1338802	SHCBP1	1:1
32124	25942	Sin3a	MGI:107157	SIN3A	1:1
32130	8876	Vnn1	MGI:108395	VNN1	1:1
32132	162239	Zfp1	MGI:99154	ZFP1	1:1
32138	27071	Dapp1	MGI:1347063	DAPP1	1:1
32140	51426	Polk	MGI:1349767	POLK	1:1
32141	6132	Rpl8	MGI:1350927	RPL8	1:1
32142	22809	Atf5	MGI:2141857	ATF5	1:1
32143	26060	Appl1	MGI:1920243	APPL1	1:1
32146	22955	Scmh1	MGI:1352762	SCMH1	1:1
32148	22797	Tfec	MGI:1333760	TFEC	1:1
32150	23416	Kcnh3	MGI:1341723	KCNH3	1:1
32151	9700	Espl1	MGI:2146156	ESPL1	1:1
32153	23641	Ldoc1	MGI:2685212	LDOC1	1:1
32155	4189	Dnajb9	MGI:1351618	DNAJB9	1:1
32157	9869	Setdb1	MGI:1934229	SETDB1	1:1
32160	23558	Wbp2	MGI:104709	WBP2	1:1
32167	745	Myrf	MGI:2684944	MYRF	1:1
32171	29887	Snx10	MGI:1919232	SNX10	1:1
32172	29924	Epn1	MGI:1333763	EPN1	1:1
32173	29928	Timm22	MGI:1929742	TIMM22	1:1
32175	23608	Mkrn1	MGI:1859353	MKRN1	1:1
32177	151449	Gdf7	MGI:95690	GDF7	1:1
32180	6253	Rtn2	MGI:107612	RTN2	1:1
32187	117608	Zfp354b	MGI:1351476	ZNF354B	1:1
32193	4338	Mocs2	MGI:1336894	MOCS2	1:1
32194	27115	Pde7b	MGI:1352752	PDE7B	1:1
32195	26994	Rnf11	MGI:1352759	RNF11	1:1
32196	50810	Hdgfrp3	MGI:1352760	HDGFRP3	1:1
32197	6468	Fbxw4	MGI:1354698	FBXW4	1:1
32198	54850	Fbxl12	MGI:1354738	FBXL12	1:1
32199	57332	Cbx8	MGI:1353589	CBX8	1:1
32200	100505385	Gm21949	MGI:5439400	IQCJ-SCHIP1	1:1
32202	28960	Dcps	MGI:1916555	DCPS	1:1
32203	28962	Ostm1	MGI:2655574	OSTM1	1:1
32204	28964	Git1	MGI:1927140	GIT1	1:1
32205	28973	Mrps18b	MGI:1914223	MRPS18B	1:1
32208	29080	Ccdc59	MGI:1289302	CCDC59	1:1
32209	29083	Gtpbp8	MGI:1913317	GTPBP8	1:1
32210	29088	Mrpl15	MGI:1351639	MRPL15	1:1
32211	29090	Timm21	MGI:1920595	TIMM21	1:1
32212	51430	Suco	MGI:2138346	SUCO	1:1
32215	23586	Ddx58	MGI:2442858	DDX58	1:1
32219	29841	Grhl1	MGI:2182540	GRHL1	1:1
32221	30827	Cxxc1	MGI:1921572	CXXC1	1:1
32227	9735	Kntc1	MGI:2673709	KNTC1	1:1
32229	9776	Atg13	MGI:1196429	ATG13	1:1
32232	9812	0610009O20Rik	MGI:1914089	KIAA0141	1:1
32233	9867	Pja2	MGI:2159342	PJA2	1:1
32235	9887	Smg7	MGI:2682334	SMG7	1:1
32236	9899	Sv2b	MGI:1927338	SV2B	1:1
32237	9900	Sv2a	MGI:1927139	SV2A	1:1
32238	10393	Anapc10	MGI:1916249	ANAPC10	1:1
32240	23028	Kdm1a	MGI:1196256	KDM1A	1:1
32244	23143	Lrch1	MGI:2443390	LRCH1	1:1
32246	23186	Rcor1	MGI:106340	RCOR1	1:1
32249	23314	Satb2	MGI:2679336	SATB2	1:1
32251	23357	Angel1	MGI:1915987	ANGEL1	1:1
32254	23370	Arhgef18	MGI:2142567	ARHGEF18	1:1
32256	23512	Suz12	MGI:1261758	SUZ12	1:1
32257	23515	Morc3	MGI:2136841	MORC3	1:1
32258	25847	Anapc13	MGI:1916260	ANAPC13	1:1
32260	25855	Brms1	MGI:2388804	BRMS1	1:1
32263	25913	Pot1a	MGI:2141503	POT1	1:1
32264	25926	Nol11	MGI:1916229	NOL11	1:1
32265	78987	Creld1	MGI:2152539	CRELD1	1:1
32269	26015	Rpap1	MGI:1916175	RPAP1	1:1
32271	26034	Ipcef1	MGI:2444159	IPCEF1	1:1
32272	26046	Ltn1	MGI:1926163	LTN1	1:1
32274	26122	Epc2	MGI:1278321	EPC2	1:1
32276	26145	Irf2bp1	MGI:2442159	IRF2BP1	1:1
32278	27238	Gpkow	MGI:1859610	GPKOW	1:1
32282	51585	Pcf11	MGI:1919579	PCF11	1:1
32284	84725	Plekha8	MGI:2681164	PLEKHA8	1:1
32285	51603	Mettl13	MGI:1918699	METTL13	1:1
32286	51073	Mrpl4	MGI:2137210	MRPL4	1:1
32288	51621	Klf13	MGI:1354948	KLF13	1:1
32289	51103	Ndufaf1	MGI:1916952	NDUFAF1	1:1
32293	51018	Rrp15	MGI:1914473	RRP15	1:1
32294	51642	Mrpl48	MGI:1289321	MRPL48	1:1
32297	51390	Aig1	MGI:1913503	AIG1	1:1
32299	2658	Gdf2	MGI:1321394	GDF2	1:1
32300	51696	Heca	MGI:2685715	HECA	1:1
32301	51439	Fam8a1	MGI:2145496	FAM8A1	1:1
32302	51441	Ythdf2	MGI:2444233	YTHDF2	1:1
32304	51714	Selenot	MGI:1916477	SELENOT	1:1
32306	10777	Arpp21	MGI:107562	ARPP21	1:1
32307	51188	Ss18l2	MGI:1349474	SS18L2	1:1
32308	51727	Cmpk1	MGI:1913838	CMPK1	1:1
32309	51455	Rev1	MGI:1929074	REV1	1:1
32310	51458	Rhcg	MGI:1888517	RHCG	1:1
32311	51496	Ctdspl2	MGI:1196405	CTDSPL2	1:1
32313	51514	Dtl	MGI:1924093	DTL	1:1
32315	51530	Zc3hc1	MGI:1916023	ZC3HC1	1:1
32316	51531	Trmo	MGI:1922003	TRMO	1:1
32317	51258	Mrpl51	MGI:1913743	MRPL51	1:1
32318	51537	Mtfp1	MGI:1916686	MTFP1	1:1
32319	51538	Zcchc17	MGI:1919955	ZCCHC17	1:1
32320	55709	Kbtbd4	MGI:1914386	KBTBD4	1:1
32328	51316	Plac8	MGI:2445289	PLAC8	1:1
32330	51335	Ngrn	MGI:1933212	NGRN	1:1
32331	51776	Map3k20	MGI:2443258	MAP3K20	1:1
32333	83463	Mxd3	MGI:104987	MXD3	1:1
32336	4772	Nfatc1	MGI:102469	NFATC1	1:1
32338	220202	Atoh7	MGI:1355553	ATOH7	1:1
32339	30008	Efemp2	MGI:1891209	EFEMP2	1:1
32340	117177	Rab3ip	MGI:105933	RAB3IP	1:1
32344	57492	Arid1b	MGI:1926129	ARID1B	1:1
32345	55565	Zfp821	MGI:1923121	ZNF821	1:1
32346	57645	Pogk	MGI:1918842	POGK	1:1
32349	55596	Zcchc8	MGI:1917900	ZCCHC8	1:1
32350	29980	Donson	MGI:1890621	DONSON	1:1
32351	51111	Kmt5b	MGI:2444557	KMT5B	1:1
32352	54800	Klhl24	MGI:1923035	KLHL24	1:1
32354	54820	Nde1	MGI:1914453	NDE1	1:1
32355	54823	Swt1	MGI:1914125	SWT1	1:1
32357	54829	Aspn	MGI:1913945	ASPN	1:1
32361	54881	Tex10	MGI:1344413	TEX10	1:1
32362	55632	G2e3	MGI:2444298	G2E3	1:1
32365	55643	Btbd2	MGI:1933831	BTBD2	1:1
32367	54934	Kansl2	MGI:1916862	KANSL2	1:1
32368	54935	Dusp23	MGI:1915690	DUSP23	1:1
32370	54949	Sdhaf2	MGI:1913322	SDHAF2	1:1
32372	54961	Ssh3	MGI:2683546	SSH3	1:1
32373	54962	Tipin	MGI:1921571	TIPIN	1:1
32374	54969	Hpf1	MGI:1919862	HPF1	1:1
32375	54970	Ttc12	MGI:2444588	TTC12	1:1
32376	55002	Tmco3	MGI:2444946	TMCO3	1:1
32377	55015	Prpf39	MGI:104602	PRPF39	1:1
32378	54680	Znhit6	MGI:1916996	ZNHIT6	1:1
32379	55039	Trmt12	MGI:1915510	TRMT12	1:1
32380	55676	Slc30a6	MGI:2386741	SLC30A6	1:1
32381	55055	Zwilch	MGI:1915264	ZWILCH	1:1
32383	55081	Ift57	MGI:1921166	IFT57	1:1
32385	55090	Med9	MGI:2183151	MED9	1:1
32386	55108	Bsdc1	MGI:1913466	BSDC1	1:1
32387	81831	Neto2	MGI:1921763	NETO2	1:1
32388	55152	Dalrd3	MGI:1915039	DALRD3	1:1
32391	55168	Mrps18a	MGI:1915815	MRPS18A	1:1
32392	55171	Tbccd1	MGI:1917823	TBCCD1	1:1
32393	55181	Smg8	MGI:1921383	SMG8	1:1
32395	55200	Plekhg6	MGI:2682298	PLEKHG6	1:1
32396	55728	N4bp2	MGI:2684414	N4BP2	1:1
32399	10363	Hmg20a	MGI:1914117	HMG20A	1:1
32400	55230	Usp40	MGI:2443184	USP40	1:1
32402	55746	Nup133	MGI:2442620	NUP133	1:1
32403	55751	Tmem184c	MGI:2384562	TMEM184C	1:1
32405	55300	Pi4k2b	MGI:1914323	PI4K2B	1:1
32408	55323	Larp6	MGI:1914807	LARP6	1:1
32409	55793	Fam63a	MGI:1922257	FAM63A	1:1
32414	55852	Tex2	MGI:102465	TEX2	1:1
32415	55872	Pbk	MGI:1289156	PBK	1:1
32417	55884	Wsb2	MGI:2144041	WSB2	1:1
32422	10785	Wdr4	MGI:1889002	WDR4	1:1
32423	55898	Unc45a	MGI:2142246	UNC45A	1:1
32425	137964	Gpat4	MGI:2142716	GPAT4	1:1
32426	57556	Sema6a	MGI:1203727	SEMA6A	1:1
32427	55970	Gng12	MGI:1336171	GNG12	1:1
32428	23505	Tmem131	MGI:1927110	TMEM131	1:1
32429	56129	Pcdhb15	MGI:2136750	PCDHB7	1:1
32430	54453	Rin2	MGI:1921280	RIN2	1:1
32433	26610	Elp4	MGI:1925016	ELP4	1:1
32434	54518	Apbb1ip	MGI:1861354	APBB1IP	1:1
32436	54534	Mrpl50	MGI:107329	MRPL50	1:1
32438	54675	Crls1	MGI:1913836	CRLS1	1:1
32439	55954	Zmat5	MGI:1914428	ZMAT5	1:1
32440	5998	Rgs3	MGI:1354734	RGS3	1:1
32441	4210	Mefv	MGI:1859396	MEFV	1:1
32442	160622	Grasp	MGI:1860303	GRASP	1:1
32443	5875	Rabggta	MGI:1860443	RABGGTA	1:1
32444	51227	Pigp	MGI:1860433	PIGP	1:1
32447	56257	Mepce	MGI:106477	MEPCE	1:1
32448	10616	Rbck1	MGI:1344372	RBCK1	1:1
32452	11216	Akap10	MGI:1890218	AKAP10	1:1
32456	56848	Sphk2	MGI:1861380	SPHK2	1:1
32457	8706	B3galnt1	MGI:1349405	B3GALNT1	1:1
32460	25915	Ndufaf3	MGI:1913956	NDUFAF3	1:1
32463	56910	Stard7	MGI:2139090	STARD7	1:1
32465	56946	Emsy	MGI:1924203	EMSY	1:1
32466	56950	Smyd2	MGI:1915889	SMYD2	1:1
32467	56995	Tulp4	MGI:1916092	TULP4	1:1
32469	64399	Hhip	MGI:1341847	HHIP	1:1
32473	57103	Tigar	MGI:2442752	TIGAR	1:1
32474	57117	Ints12	MGI:1919043	INTS12	1:1
32475	57129	Mrpl47	MGI:1921850	MRPL47	1:1
32476	57057	Tbx20	MGI:1888496	TBX20	1:1
32477	85378	Tubgcp6	MGI:2146071	TUBGCP6	1:1
32481	57414	Rhbdd2	MGI:1915612	RHBDD2	1:1
32484	57459	Gatad2b	MGI:2443225	GATAD2B	1:1
32485	57513	Caskin2	MGI:2157062	CASKIN2	1:1
32487	57591	Mkl1	MGI:2384495	MKL1	1:1
32488	49855	Scaper	MGI:1925976	SCAPER	1:1
32490	57620	Stim2	MGI:2151156	STIM2	1:1
32491	57631	Lrch2	MGI:2147870	LRCH2	1:1
32492	57669	Epb41l5	MGI:103006	EPB41L5	1:1
32493	65267	Wnk3	MGI:2652875	WNK3	1:1
32494	57707	Tldc1	MGI:1921597	TLDC1	1:1
32495	56927	Gpr108	MGI:1925558	GPR108	1:1
32496	57727	Ncoa5	MGI:2385165	NCOA5	1:1
32503	9148	Neurl1a	MGI:1334263	NEURL1	1:1
32504	220382	Fam181b	MGI:1930951	FAM181B	1:1
32506	160897	Gpr180	MGI:1930949	GPR180	1:1
32507	51085	Mlxipl	MGI:1927999	MLXIPL	1:1
32509	23279	Nup160	MGI:1926227	NUP160	1:1
32510	90007	Midn	MGI:1890222	MIDN	1:1
32512	158798	Akap14	MGI:3618288	AKAP14	1:1
32513	11154	Ap4s1	MGI:1337065	AP4S1	1:1
32514	60436	Tgif2	MGI:1915299	TGIF2	1:1
32516	60482	Slc5a7	MGI:1927126	SLC5A7	1:1
32517	60485	Sav1	MGI:1927144	SAV1	1:1
32519	64946	Cenph	MGI:1349448	CENPH	1:1
32520	6992	Ppp1r11	MGI:1923747	PPP1R11	1:1
32521	116362	Rbp7	MGI:1890409	RBP7	1:1
32523	8139	Gan	MGI:1890619	GAN	1:1
32526	63875	Mrpl17	MGI:1351608	MRPL17	1:1
32527	63876	Pknox2	MGI:2445415	PKNOX2	1:1
32531	112399	Egln3	MGI:1932288	EGLN3	1:1
32532	63922	Chtf18	MGI:2384887	CHTF18	1:1
32533	64078	Slc28a3	MGI:2137361	SLC28A3	1:1
32534	64131	Xylt1	MGI:2451073	XYLT1	1:1
32535	64135	Ifih1	MGI:1918836	IFIH1	1:1
32536	7458	Eif4h	MGI:1341822	EIF4H	1:1
32538	219699	Unc5b	MGI:894703	UNC5B	1:1
32539	10861	Slc26a1	MGI:2385894	SLC26A1	1:1
32540	64208	Popdc3	MGI:1930153	POPDC3	1:1
32543	64324	Nsd1	MGI:1276545	NSD1	1:1
32544	64374	Sil1	MGI:1932040	SIL1	1:1
32545	64393	Zmat3	MGI:1195270	ZMAT3	1:1
32546	64410	Klhl25	MGI:2668031	KLHL25	1:1
32547	64421	Dclre1c	MGI:2441769	DCLRE1C	1:1
32548	79723	Suv39h2	MGI:1890396	SUV39H2	1:1
32549	64770	Ccdc14	MGI:2443448	CCDC14	1:1
32550	152006	Rnf38	MGI:1920719	RNF38	1:1
32551	64798	Deptor	MGI:2146322	DEPTOR	1:1
32553	64858	Dclre1b	MGI:2156057	DCLRE1B	1:1
32554	64963	Mrps11	MGI:1915244	MRPS11	1:1
32562	65993	Mrps34	MGI:1930188	MRPS34	1:1
32564	375748	Ercc6l2	MGI:1923501	ERCC6L2	1:1
32565	64965	Mrps9	MGI:1916777	MRPS9	1:1
32566	83444	Ino80b	MGI:1917270	INO80B	1:1
32567	81565	Ndel1	MGI:1932915	NDEL1	1:1
32570	65983	Gramd3	MGI:1914815	GRAMD3	1:1
32572	140461	Asb8	MGI:1925791	ASB8	1:1
32573	57418	Wdr18	MGI:2158400	WDR18	1:1
32574	128637	Tbc1d20	MGI:1914481	TBC1D20	1:1
32575	64771	D17Wsu92e	MGI:106281	C6orf106	1:1
32576	79158	Gnptab	MGI:3643902	GNPTAB	1:1
32577	79159	Nol12	MGI:2146285	NOL12	1:1
32579	79171	Rbm42	MGI:1915285	RBM42	1:1
32580	79180	Efhd2	MGI:106504	EFHD2	1:1
32581	79269	Dcaf10	MGI:2140179	DCAF10	1:1
32582	84661	Dpy30	MGI:1913560	DPY30	1:1
32584	80851	Sh3bp5l	MGI:1933124	SH3BP5L	1:1
32586	79648	Mcph1	MGI:2443308	MCPH1	1:1
32588	79676	Ogfod2	MGI:1913877	OGFOD2	1:1
32589	79707	Nol9	MGI:1921285	NOL9	1:1
32590	79712	Gtdc1	MGI:2444269	GTDC1	1:1
32592	79727	Lin28a	MGI:1890546	LIN28A	1:1
32594	79770	Txndc15	MGI:1916922	TXNDC15	1:1
32596	79777	Acbd4	MGI:1914381	ACBD4	1:1
32598	79786	Klhl36	MGI:2385305	KLHL36	1:1
32599	79794	2410131K14Rik	MGI:1924042	C12orf49	1:1
32601	79798	Armc5	MGI:2384586	ARMC5	1:1
32604	79873	Nudt18	MGI:2385853	NUDT18	1:1
32605	79882	Zc3h14	MGI:1919824	ZC3H14	1:1
32607	79886	Caap1	MGI:1915020	CAAP1	1:1
32608	96764	Tgs1	MGI:2151797	TGS1	1:1
32609	79896	Thnsl1	MGI:2139347	THNSL1	1:1
32610	79903	Naa60	MGI:1922013	NAA60	1:1
32611	79915	Atad5	MGI:2442925	ATAD5	1:1
32615	79947	Dhdds	MGI:1914672	DHDDS	1:1
32616	79977	Grhl2	MGI:2182543	GRHL2	1:1
32617	80004	Esrp2	MGI:1924661	ESRP2	1:1
32618	80014	Wwc2	MGI:1261872	WWC2	1:1
32622	80143	Sike1	MGI:1913891	SIKE1	1:1
32623	80148	Pqlc1	MGI:1914193	PQLC1	1:1
32625	80256	Fam214b	MGI:2441854	FAM214B	1:1
32627	80314	Epc1	MGI:1278322	EPC1	1:1
32630	400569	Med11	MGI:1913422	MED11	1:1
32633	136647	Mplkip	MGI:1913558	MPLKIP	1:1
32634	85479	Dnajc5b	MGI:1913576	DNAJC5B	1:1
32636	64960	Mrps15	MGI:1913657	MRPS15	1:1
32637	26130	Gapvd1	MGI:1913941	GAPVD1	1:1
32638	113802	Henmt1	MGI:1913965	HENMT1	1:1
32639	257236	Ccdc96	MGI:1913967	CCDC96	1:1
32642	220963	Slc16a9	MGI:1914109	SLC16A9	1:1
32644	286827	Trim59	MGI:1914199	TRIM59	1:1
32646	116151	Fam210b	MGI:1914267	FAM210B	1:1
32647	84311	Mrpl45	MGI:1914286	MRPL45	1:1
32648	192286	Higd2a	MGI:1914294	HIGD2A	1:1
32649	441478	Nrarp	MGI:1914372	NRARP	1:1
32650	81620	Cdt1	MGI:1914427	CDT1	1:1
32651	90459	Eri1	MGI:1914526	ERI1	1:1
32652	83892	Kctd10	MGI:2141207	KCTD10	1:1
32653	83786	Frmd8	MGI:1914707	FRMD8	1:1
32658	84272	Yipf4	MGI:1915114	YIPF4	1:1
32659	51673	Tppp3	MGI:1915221	TPPP3	1:1
32661	135154	Sdhaf4	MGI:1915252	SDHAF4	1:1
32665	57579	Fam135a	MGI:1915437	FAM135A	1:1
32666	84153	Rnaseh2c	MGI:1915459	RNASEH2C	1:1
32667	149699	Gtsf1l	MGI:1915486	GTSF1L	1:1
32668	340481	Zdhhc21	MGI:1915518	ZDHHC21	1:1
32669	642843	Cpsf4l	MGI:1277182	CPSF4L	1:1
32671	130617	Zfand2b	MGI:1916068	ZFAND2B	1:1
32672	65018	Pink1	MGI:1916193	PINK1	1:1
32675	51263	Mrpl30	MGI:1333820	MRPL30	1:1
32677	122769	Lrr1	MGI:1916956	LRR1	1:1
32678	150465	Ttl	MGI:1916987	TTL	1:1
32679	23613	Zmynd8	MGI:1918025	ZMYND8	1:1
32680	92342	Mettl18	MGI:1917212	METTL18	1:1
32684	91833	Wdr20	MGI:1916891	WDR20	1:1
32688	202051	Spata24	MGI:1918492	SPATA24	1:1
32689	151112	Zswim2	MGI:1919111	ZSWIM2	1:1
32691	115557	Arhgef25	MGI:1277173	ARHGEF25	1:1
32693	134353	Lsm11	MGI:1919540	LSM11	1:1
32695	10128	Lrpprc	MGI:1919666	LRPPRC	1:1
32697	27031	Nphp3	MGI:1921275	NPHP3	1:1
32699	57488	Esyt2	MGI:1261845	ESYT2	1:1
32700	84447	Syvn1	MGI:1921376	SYVN1	1:1
32701	90324	Ccdc97	MGI:1196455	CCDC97	1:1
32702	85315	Paqr8	MGI:1921479	PAQR8	1:1
32705	166929	Sgms2	MGI:1921692	SGMS2	1:1
32706	92017	Snx29	MGI:1921728	SNX29	1:1
32709	220047	Ccdc83	MGI:1918255	CCDC83	1:1
32711	64983	Mrpl32	MGI:2137226	MRPL32	1:1
32718	167691	Lca5	MGI:1923032	LCA5	1:1
32720	55830	Glt8d1	MGI:1923735	GLT8D1	1:1
32722	140809	Srxn1	MGI:104971	SRXN1	1:1
32726	64969	Mrps5	MGI:1924971	MRPS5	1:1
32727	10721	Polq	MGI:2155399	POLQ	1:1
32729	124044	Spata2l	MGI:1926029	SPATA2L	1:1
32731	80325	Abtb1	MGI:1933148	ABTB1	1:1
32740	81033	Kcnh6	MGI:2684139	KCNH6	1:1
32741	81544	Gdpd5	MGI:2686926	GDPD5	1:1
32743	81566	Csrnp2	MGI:2386852	CSRNP2	1:1
32744	81607	Nectin4	MGI:1918990	NECTIN4	1:1
32746	81887	Las1l	MGI:1923380	LAS1L	1:1
32752	727800	Rnf208	MGI:1916096	RNF208	1:1
32754	83478	Arhgap24	MGI:1922647	ARHGAP24	1:1
32756	10645	Camkk2	MGI:2444812	CAMKK2	1:1
